0.9406,0.2724,0.2004,-0.0297,0.029,-0.0248,0.0766,0.0266257,0.0532513,0.0914982,0.1237089,0.0309756,0.0908216,0.9408,0.2734,0.1983,-0.0297,0.0305,-0.0257,0.0778
0.908,0.2355,0.3465,0.0028,0.0318,-0.0214,0.0556,0.0349925,0.0474622,0.0966751,0.1236982,0.0420705,0.0772134,0.9406,0.2724,0.2004,-0.0297,0.029,-0.0248,0.0766
0.9947,0.101,-0.0194,0.0056,0.0018,-0.0067,0.0451,0.0166585,0.0294182,0.1158039,0.1321832,0.0174211,0.0322644,0.908,0.2355,0.3465,0.0028,0.0318,-0.0214,0.0556
0.9662,0.2197,0.1264,0.0474,-0.004,-0.017,0.069,0.0208151,0.035057,0.0202673,0.0367002,0.038408,0.0604367,0.9947,0.101,-0.0194,0.0056,0.0018,-0.0067,0.0451
0.9052,0.4141,0.0824,0.048,0.0019,-0.0399,0.085,0.0242413,0.0453034,0.0249179,0.114644,0.0587612,0.0743134,0.9662,0.2197,0.1264,0.0474,-0.004,-0.017,0.069
0.9345,0.2654,0.2368,0.0154,0.0159,-0.0207,0.0586,0.0168626,0.0399654,0.0308359,0.134385,0.0347025,0.1194879,0.9052,0.4141,0.0824,0.048,0.0019,-0.0399,0.085
0.987,0.1111,0.1162,0.0041,0.0066,-0.0081,0.0468,0.0165296,0.027936,0.0718861,0.1009176,0.026282,0.0390632,0.9345,0.2654,0.2368,0.0154,0.0159,-0.0207,0.0586
0.9455,0.2563,-0.2003,-0.0101,-0.0171,-0.0215,0.0583,0.0174533,0.0335425,0.0326618,0.0586645,0.0310507,0.0424464,0.987,0.1111,0.1162,0.0041,0.0066,-0.0081,0.0468
0.9795,0.119,-0.1623,0.0014,-0.0095,-0.0076,0.0423,0.0187529,0.0301485,0.0460767,0.0573757,0.0969222,0.1156965,0.9455,0.2563,-0.2003,-0.0101,-0.0171,-0.0215,0.0583
0.9847,0.1272,0.1191,0.0087,0.0036,-0.0061,0.0472,0.0163041,0.0272164,0.0170022,0.027646,0.0311796,0.0567098,0.9795,0.119,-0.1623,0.0014,-0.0095,-0.0076,0.0423
0.9951,0.067,0.0722,-0.0022,0.0032,-0.0035,0.0378,0.0183877,0.0321678,0.0167766,0.0785774,0.020568,0.038902,0.9847,0.1272,0.1191,0.0087,0.0036,-0.0061,0.0472
0.9942,0.075,-0.0773,0.0028,-0.0036,-0.0029,0.0394,0.0163041,0.0272379,0.0265934,0.0424786,0.0181836,0.0326726,0.9951,0.067,0.0722,-0.0022,0.0032,-0.0035,0.0378
0.9928,0.1037,-0.0606,0.0023,-0.0028,-0.005,0.0461,0.0184092,0.0298049,0.0163363,0.0340473,0.026862,0.0571824,0.9942,0.075,-0.0773,0.0028,-0.0036,-0.0029,0.0394
0.9984,0.0483,-0.027,0.0096,0.002,-0.0046,0.0948,0.0182911,0.03162,0.0163363,0.0482892,0.0215884,0.0592123,0.9928,0.1037,-0.0606,0.0023,-0.0028,-0.005,0.0461
0.9469,0.1974,0.2537,-0.0072,0.0245,-0.0144,0.0668,0.0319744,0.101648,0.0416301,0.1067175,0.0307071,0.1114218,0.9984,0.0483,-0.027,0.0096,0.002,-0.0046,0.0948
0.9473,0.2183,0.2334,0.0208,0.0179,-0.0192,0.0721,0.0218569,0.0344233,0.0850754,0.1145795,0.0182911,0.0445623,0.9469,0.1974,0.2537,-0.0072,0.0245,-0.0144,0.0668
0.9746,0.1579,-0.1581,0.0137,-0.0071,-0.0087,0.0509,0.0260457,0.051941,0.0583423,0.117168,0.0490948,0.0698884,0.9473,0.2183,0.2334,0.0208,0.0179,-0.0192,0.0721
0.9937,0.1116,0.0037,0.0055,0.0056,-0.0132,0.0677,0.0161215,0.0271197,0.0168626,0.0283764,0.0265934,0.080994,0.9746,0.1579,-0.1581,0.0137,-0.0071,-0.0087,0.0509
0.9725,0.1791,0.1453,0.0331,0.0012,-0.0177,0.0761,0.0215776,0.0607912,0.0653988,0.0878464,0.0435742,0.0743886,0.9937,0.1116,0.0037,0.0055,0.0056,-0.0132,0.0677
0.9883,0.1305,-0.0791,-0.0051,-0.0112,-0.0168,0.0751,0.0199773,0.0525747,0.0245528,0.1105304,0.0521236,0.0728957,0.9725,0.1791,0.1453,0.0331,0.0012,-0.0177,0.0761
0.9663,0.1955,-0.1672,0.0012,-0.012,-0.0148,0.06,0.0289241,0.0617041,0.0490948,0.0685028,0.0754841,0.0988017,0.9883,0.1305,-0.0791,-0.0051,-0.0112,-0.0168,0.0751
0.9391,0.2676,0.2133,0.0308,0.0149,-0.0204,0.0652,0.0163685,0.0300626,0.0299015,0.0527358,0.0518014,0.0903597,0.9663,0.1955,-0.1672,0.0012,-0.012,-0.0148,0.06
0.9148,0.3913,0.0625,0.0779,-0.0107,-0.0392,0.0816,0.0232424,0.0390954,0.066054,0.1254704,0.0427149,0.0580631,0.9391,0.2676,0.2133,0.0308,0.0149,-0.0204,0.0652
0.9387,0.2407,-0.2451,0.0278,-0.0202,-0.0181,0.0631,0.0274527,0.0427579,0.0454108,0.124246,0.0926367,0.1209701,0.9148,0.3913,0.0625,0.0779,-0.0107,-0.0392,0.0816
0.98,0.1986,0.0055,0.009,0.0009,-0.0139,0.0603,0.0164329,0.0358732,0.0160893,0.0406742,0.0308145,0.1071364,0.9387,0.2407,-0.2451,0.0278,-0.0202,-0.0181,0.0631
0.9558,0.2303,0.1813,-0.0219,0.0225,-0.0176,0.0613,0.0169377,0.0363136,0.0444978,0.0833569,0.0327263,0.0652377,0.98,0.1986,0.0055,0.009,0.0009,-0.0139,0.0603
0.9737,0.2271,-0.0194,0.003,-0.0014,-0.0201,0.1028,0.0233176,0.0365928,0.0876102,0.1061805,0.0256268,0.0608234,0.9558,0.2303,0.1813,-0.0219,0.0225,-0.0176,0.0613
0.9431,0.2986,0.1201,0.0832,-0.0094,-0.0292,0.0854,0.0256053,0.0857198,0.0206647,0.121142,0.023092,0.1368016,0.9737,0.2271,-0.0194,0.003,-0.0014,-0.0201,0.1028
0.9484,0.2192,-0.2281,0.0192,-0.0211,-0.0182,0.065,0.0193973,0.0408353,0.0216958,0.1241171,0.0696628,0.0862569,0.9431,0.2986,0.1201,0.0832,-0.0094,-0.0292,0.0854
0.9559,0.2254,0.1865,0.0238,0.0085,-0.0162,0.0618,0.0224154,0.0402553,0.0317059,0.0444549,0.0692654,0.1131833,0.9484,0.2192,-0.2281,0.0192,-0.0211,-0.0182,0.065
0.9285,0.2309,0.2903,0.0192,0.0222,-0.0184,0.0688,0.020074,0.0365284,0.0438856,0.1127214,0.0368399,0.0482678,0.9559,0.2254,0.1865,0.0238,0.0085,-0.0162,0.0618
0.9404,0.3315,-0.0644,0.0402,-0.0189,-0.0361,0.0885,0.0234572,0.0471615,0.067214,0.1233223,0.0299874,0.0594916,0.9285,0.2309,0.2903,0.0192,0.0222,-0.0184,0.0688
0.9701,0.1851,0.1557,-0.0193,0.0229,-0.0173,0.0727,0.0198699,0.0585034,0.0274097,0.1115829,0.0776322,0.1417744,0.9404,0.3315,-0.0644,0.0402,-0.0189,-0.0361,0.0885
0.9357,0.2014,0.2892,-0.0158,0.0362,-0.0196,0.0667,0.0367647,0.0565701,0.0965462,0.1097463,0.0206432,0.0609845,0.9701,0.1851,0.1557,-0.0193,0.0229,-0.0173,0.0727
0.9927,0.12,-0.0083,-0.0029,0.0019,-0.0107,0.053,0.0283227,0.0501796,0.1102404,0.1251482,0.0374843,0.0582671,0.9357,0.2014,0.2892,-0.0158,0.0362,-0.0196,0.0667
0.8988,0.2317,-0.372,-0.0119,-0.0346,-0.022,0.057,0.0212017,0.0355188,0.0305137,0.0465171,0.0528002,0.0647329,0.9927,0.12,-0.0083,-0.0029,0.0019,-0.0107,0.053
0.9778,0.2055,-0.0208,-0.0349,0.0247,-0.0224,0.1024,0.0229632,0.0401909,0.028226,0.0421564,0.1192839,0.1419463,0.8988,0.2317,-0.372,-0.0119,-0.0346,-0.022,0.057
0.914,0.236,0.3297,0.0136,0.0347,-0.0222,0.0747,0.0530473,0.0958266,0.106449,0.141667,0.0408676,0.1257281,0.9778,0.2055,-0.0208,-0.0349,0.0247,-0.0224,0.1024
0.9638,0.2324,-0.1304,0.0044,-0.0061,-0.0169,0.057,0.0191288,0.0448308,0.0907034,0.1354805,0.0362277,0.04888,0.914,0.236,0.3297,0.0136,0.0347,-0.0222,0.0747
0.9404,0.1997,-0.2751,0.0088,-0.0199,-0.013,0.0575,0.0166585,0.0280434,0.0330914,0.045486,0.0617685,0.097717,0.9638,0.2324,-0.1304,0.0044,-0.0061,-0.0169,0.057
0.9468,0.2196,0.2348,0.0133,0.0111,-0.0132,0.0554,0.0239513,0.0355725,0.0199773,0.0427471,0.0571931,0.1051709,0.9404,0.1997,-0.2751,0.0088,-0.0199,-0.013,0.0575
0.9854,0.1436,0.0913,0.0048,0.0072,-0.0113,0.0585,0.019784,0.03133,0.0347884,0.1119051,0.0234572,0.0355725,0.9468,0.2196,0.2348,0.0133,0.0111,-0.0132,0.0554
0.9842,0.1715,0.0424,-0.0145,0.0146,-0.0163,0.0862,0.0247461,0.0434023,0.0590619,0.070812,0.0463452,0.0649155,0.9854,0.1436,0.0913,0.0048,0.0072,-0.0113,0.0585
0.99,0.1392,0.0216,-0.0017,0.0038,-0.0105,0.0654,0.0488263,0.0711557,0.0944733,0.1116366,0.0588149,0.1020669,0.9842,0.1715,0.0424,-0.0145,0.0146,-0.0163,0.0862
0.9541,0.2729,-0.1126,-0.0495,0.0053,-0.02,0.0655,0.0246602,0.0394391,0.0267223,0.0677295,0.0344125,0.0640455,0.99,0.1392,0.0216,-0.0017,0.0038,-0.0105,0.0654
0.9283,0.3387,0.1533,0.0058,0.0197,-0.0294,0.0768,0.0168089,0.0286449,0.0582242,0.074786,0.0184307,0.106363,0.9541,0.2729,-0.1126,-0.0495,0.0053,-0.02,0.0655
0.9516,0.2798,-0.1267,-0.0033,-0.0078,-0.0244,0.0687,0.0204499,0.0440682,0.0611671,0.1348468,0.031953,0.0839262,0.9283,0.3387,0.1533,0.0058,0.0197,-0.0294,0.0768
0.9255,0.3169,0.2039,0.0389,0.0126,-0.0304,0.0776,0.0206862,0.0349388,0.0504051,0.0634655,0.078137,0.1086508,0.9516,0.2798,-0.1267,-0.0033,-0.0078,-0.0244,0.0687
0.9673,0.2321,-0.0905,0.0469,-0.0278,-0.0243,0.0854,0.0254872,0.0471722,0.0678047,0.1428055,0.0620908,0.0765797,0.9255,0.3169,0.2039,0.0389,0.0126,-0.0304,0.0776
0.9151,0.2986,-0.2702,0.0225,-0.0292,-0.0239,0.077,0.0510388,0.0673858,0.0377421,0.0909504,0.1124851,0.1276829,0.9673,0.2321,-0.0905,0.0469,-0.0278,-0.0243,0.0854
0.9901,0.1326,0.046,-0.0034,-0.0015,-0.0039,0.0829,0.023425,0.0391383,0.0174855,0.0698347,0.0403305,0.1340735,0.9151,0.2986,-0.2702,0.0225,-0.0292,-0.0239,0.077
0.9843,0.122,0.1267,-0.0112,0.0101,-0.0065,0.0528,0.0597064,0.0724661,0.0461519,0.1041827,0.0448415,0.0765152,0.9901,0.1326,0.046,-0.0034,-0.0015,-0.0039,0.0829
0.9936,0.0624,0.093,-0.0117,0.0073,-0.0032,0.0458,0.0160893,0.0273131,0.0548409,0.0676006,0.0177648,0.040062,0.9843,0.122,0.1267,-0.0112,0.0101,-0.0065,0.0528
0.96,0.25,-0.123,0.0267,-0.0205,-0.0196,0.0743,0.0280005,0.0389772,0.0387624,0.0581383,0.0185703,0.0392565,0.9936,0.0624,0.093,-0.0117,0.0073,-0.0032,0.0458
0.9603,0.1641,-0.2253,0.0141,-0.0161,-0.0096,0.0525,0.0324041,0.0498144,0.0208365,0.0881901,0.0701998,0.1256959,0.96,0.25,-0.123,0.0267,-0.0205,-0.0196,0.0743
0.9136,0.3098,0.2613,0.0342,0.0136,-0.0219,0.0628,0.0167122,0.0290852,0.0174103,0.0292249,0.0362814,0.0804248,0.9603,0.1641,-0.2253,0.0141,-0.0161,-0.0096,0.0525
0.9859,0.1673,-0.0022,0.008,0.0002,-0.0125,0.056,0.0190429,0.0310185,0.0325329,0.144567,0.0355403,0.0567957,0.9136,0.3098,0.2613,0.0342,0.0136,-0.0219,0.0628
0.9757,0.1656,0.1433,-0.0067,0.0163,-0.013,0.0566,0.0190644,0.0373984,0.0394713,0.0522632,0.0453356,0.0709517,0.9859,0.1673,-0.0022,0.008,0.0002,-0.0125,0.056
0.9798,0.1459,-0.1364,0.0131,-0.0095,-0.0109,0.0803,0.0181192,0.0388698,0.0760212,0.0949244,0.0241768,0.0515651,0.9757,0.1656,0.1433,-0.0067,0.0163,-0.013,0.0566
0.9834,0.1506,0.0991,0.0215,0.0051,-0.0135,0.0777,0.0260135,0.0695017,0.026239,0.0733038,0.0306748,0.1198424,0.9798,0.1459,-0.1364,0.0131,-0.0095,-0.0109,0.0803
0.9015,0.3351,-0.2738,-0.0046,-0.0191,-0.0275,0.071,0.0314052,0.0563339,0.056699,0.1056005,0.0495136,0.067418,0.9834,0.1506,0.0991,0.0215,0.0051,-0.0135,0.0777
0.9224,0.3817,-0.0592,-0.0044,0.0003,-0.0368,0.0844,0.0170989,0.0309648,0.0406098,0.0628104,0.0528217,0.1441588,0.9015,0.3351,-0.2738,-0.0046,-0.0191,-0.0275,0.071
0.9657,0.1923,0.1743,0.0074,0.0114,-0.0147,0.0564,0.0206969,0.0465385,0.0619297,0.1220764,0.0503407,0.1172539,0.9224,0.3817,-0.0592,-0.0044,0.0003,-0.0368,0.0844
0.9827,0.1824,-0.0322,0.0089,-0.0034,-0.0107,0.0645,0.0182159,0.0308145,0.0475804,0.0820358,0.0181836,0.0358732,0.9657,0.1923,0.1743,0.0074,0.0114,-0.0147,0.0564
0.904,0.2521,0.3452,0.0068,0.0212,-0.0152,0.0673,0.0305889,0.0435742,0.0266257,0.0705757,0.0382791,0.0909397,0.9827,0.1824,-0.0322,0.0089,-0.0034,-0.0107,0.0645
0.9139,0.4026,-0.0489,-0.0165,-0.0094,-0.0433,0.0819,0.0260779,0.0435849,0.0321463,0.1424833,0.022061,0.0441112,0.904,0.2521,0.3452,0.0068,0.0212,-0.0152,0.0673
0.9498,0.3085,0.046,0.0254,-0.0068,-0.0274,0.0927,0.0282475,0.0454645,0.090016,0.1084897,0.1248045,0.1435144,0.9139,0.4026,-0.0489,-0.0165,-0.0094,-0.0433,0.0819
0.9548,0.2287,0.1898,0.0018,0.016,-0.0112,0.0905,0.042629,0.0603186,0.0359806,0.1254489,0.0548409,0.103839,0.9498,0.3085,0.046,0.0254,-0.0068,-0.0274,0.0927
0.9834,0.1626,0.0799,0.0096,0.006,-0.0118,0.0945,0.0517047,0.0645074,0.0544543,0.1300351,0.0283871,0.0823795,0.9548,0.2287,0.1898,0.0018,0.016,-0.0112,0.0905
0.9839,0.1469,-0.1017,0.0085,-0.0075,-0.0107,0.0721,0.0296545,0.075989,0.0321033,0.1107022,0.0365391,0.1005095,0.9834,0.1626,0.0799,0.0096,0.006,-0.0118,0.0945
0.9432,0.2515,-0.2171,0.0063,-0.0234,-0.0235,0.0712,0.0217817,0.0465063,0.0284838,0.0605226,0.0418772,0.0903168,0.9839,0.1469,-0.1017,0.0085,-0.0075,-0.0107,0.0721
0.99,0.1406,0.0126,0.0019,-0.0026,-0.0201,0.0853,0.0201384,0.0435419,0.0322215,0.0721439,0.0856232,0.1226456,0.9432,0.2515,-0.2171,0.0063,-0.0234,-0.0235,0.0712
0.9972,0.0745,0.0058,0.002,-0.0032,-0.0076,0.0669,0.0279682,0.0756667,0.0600286,0.1039464,0.0618652,0.0884264,0.99,0.1406,0.0126,0.0019,-0.0026,-0.0201,0.0853
0.9908,0.0854,0.1047,-0.0006,0.0053,-0.005,0.0449,0.0235431,0.051114,0.0179903,0.0643785,0.0343051,0.0665588,0.9972,0.0745,0.0058,0.002,-0.0032,-0.0076,0.0669
0.9893,0.142,-0.0332,-0.0056,0.0044,-0.0138,0.0683,0.0160785,0.0288597,0.0407924,0.0616719,0.0162396,0.0325866,0.9908,0.0854,0.1047,-0.0006,0.0053,-0.005,0.0449
0.9542,0.2632,-0.136,-0.0405,0.0051,-0.0213,0.0713,0.0182266,0.0566024,0.0572683,0.0774711,0.0374521,0.0942907,0.9893,0.142,-0.0332,-0.0056,0.0044,-0.0138,0.0683
0.9448,0.2997,0.1317,-0.0144,0.0206,-0.0283,0.0829,0.0183125,0.0337037,0.0600071,0.0751942,0.0238761,0.1085541,0.9542,0.2632,-0.136,-0.0405,0.0051,-0.0213,0.0713
0.9808,0.1542,-0.1189,0.0064,-0.0033,-0.0104,0.0546,0.0418449,0.0554424,0.1076949,0.1361357,0.0661507,0.0905853,0.9448,0.2997,0.1317,-0.0144,0.0206,-0.0283,0.0829
0.9555,0.1468,-0.2557,0.0106,-0.0142,-0.0067,0.0463,0.0166155,0.0317704,0.0179796,0.0332096,0.0332203,0.0749901,0.9808,0.1542,-0.1189,0.0064,-0.0033,-0.0104,0.0546
0.8896,0.2775,-0.3627,-0.0069,-0.0227,-0.0188,0.0586,0.0163578,0.0274742,0.0164759,0.0279038,0.0302345,0.0877176,0.9555,0.1468,-0.2557,0.0106,-0.0142,-0.0067,0.0463
0.9937,0.0899,-0.0666,-0.0062,-0.0041,-0.0061,0.0473,0.0161644,0.0273775,0.0284838,0.0466567,0.0317596,0.1328384,0.8896,0.2775,-0.3627,-0.0069,-0.0227,-0.0188,0.0586
0.9982,0.0491,0.0327,-0.008,0.0025,-0.0031,0.049,0.0194725,0.037538,0.0201169,0.0467641,0.0167766,0.0446912,0.9937,0.0899,-0.0666,-0.0062,-0.0041,-0.0061,0.0473
0.9903,0.1311,0.0428,-0.0169,0.01,-0.0084,0.0555,0.0299445,0.0418664,0.0350784,0.0573435,0.0274849,0.0489659,0.9982,0.0491,0.0327,-0.008,0.0025,-0.0031,0.049
0.9219,0.2185,0.32,0.0003,0.03,-0.018,0.0525,0.0224584,0.0384402,0.0609523,0.072219,0.0252401,0.0629822,0.9903,0.1311,0.0428,-0.0169,0.01,-0.0084,0.0555
0.9422,0.3201,0.097,-0.0173,0.0216,-0.0296,0.0869,0.0182696,0.0319422,0.1177802,0.1375534,0.0173137,0.0352288,0.9219,0.2185,0.32,0.0003,0.03,-0.018,0.0525
0.9849,0.1559,0.0647,-0.0377,0.0364,-0.0043,0.1024,0.0271305,0.0585357,0.059599,0.1278225,0.0220287,0.1204868,0.9422,0.3201,0.097,-0.0173,0.0216,-0.0296,0.0869
0.9937,0.1069,-0.0337,-0.0056,0.0028,-0.0026,0.079,0.0717679,0.0943767,0.0965355,0.1261255,0.0262068,0.1101759,0.9849,0.1559,0.0647,-0.0377,0.0364,-0.0043,0.1024
0.9831,0.1388,0.1192,0.0101,0.0069,-0.0115,0.0805,0.037581,0.0576657,0.0242842,0.0728635,0.042629,0.0850539,0.9937,0.1069,-0.0337,-0.0056,0.0028,-0.0026,0.079
0.9911,0.0857,0.0995,0.0227,-0.0208,-0.0149,0.1132,0.0466567,0.0639489,0.0661721,0.1106163,0.0609093,0.0747968,0.9831,0.1388,0.1192,0.0101,0.0069,-0.0115,0.0805
0.9889,0.0789,0.1251,0.0113,0.0051,-0.0109,0.0793,0.0405239,0.1155676,0.0266794,0.1395726,0.0846995,0.1213675,0.9911,0.0857,0.0995,0.0227,-0.0208,-0.0149,0.1132
0.9773,0.1889,0.0858,0.0433,-0.0073,-0.0221,0.0827,0.0190751,0.0581275,0.055088,0.0894038,0.0262498,0.0604152,0.9889,0.0789,0.1251,0.0113,0.0051,-0.0109,0.0793
0.9859,0.1607,0.046,0.0019,0.0063,-0.0139,0.0712,0.0251327,0.0608556,0.0308145,0.1122488,0.0715639,0.0945163,0.9773,0.1889,0.0858,0.0433,-0.0073,-0.0221,0.0827
0.9988,0.0474,-0.0122,-0.0014,0.0011,-0.0038,0.0417,0.0263464,0.0478059,0.0597171,0.0815633,0.0288812,0.0733253,0.9859,0.1607,0.046,0.0019,0.0063,-0.0139,0.0712
0.911,0.2801,-0.3027,-0.0026,-0.0289,-0.0261,0.0564,0.0161644,0.0312011,0.0212232,0.0335748,0.0272057,0.039482,0.9988,0.0474,-0.0122,-0.0014,0.0011,-0.0038,0.0417
0.9351,0.3391,-0.1033,0.0018,-0.006,-0.0273,0.0711,0.0176788,0.0321033,0.0398902,0.0573005,0.1255026,0.140593,0.911,0.2801,-0.3027,-0.0026,-0.0289,-0.0261,0.0564
