0.016637,0.0339185,0.0462915,0.0930126,0.037785,0.0540139
0.0377958,0.0566346,0.0469467,0.1172109,0.0231672,0.0712631
0.0252724,0.0503621,0.0744638,0.1020883,0.0276353,0.0531117
0.0263464,0.0402768,0.0394283,0.0597816,0.0169915,0.0734864
0.0161859,0.0271734,0.0198699,0.0325007,0.0203103,0.0331237
0.039772,0.0776215,0.0570427,0.1308621,0.0555068,0.0830455
0.0161215,0.0359162,0.050491,0.0779008,0.045486,0.0576764
0.0180762,0.0303634,0.0456149,0.1339983,0.0279253,0.0420168
0.0193973,0.0307285,0.0410609,0.102765,0.0188173,0.0317167
0.0166155,0.0275708,0.0272808,0.051984,0.017464,0.0289456
0.055045,0.0842699,0.0771597,0.0981036,0.0179366,0.1131081
0.0162181,0.0288812,0.01668,0.0293645,0.077933,0.0966644
0.0164759,0.0292463,0.0187636,0.0396968,0.0187422,0.0762038
0.0352073,0.0550128,0.0414153,0.1252448,0.0265075,0.0698132
0.0162718,0.0289027,0.0179366,0.0530258,0.0277319,0.059889
0.0529828,0.1073834,0.0706939,0.132935,0.1105304,0.1449536
0.0492774,0.0612423,0.0217387,0.0771811,0.0248642,0.1004558
0.017754,0.0321892,0.1104122,0.1370594,0.024789,0.0409535
0.0161537,0.0270231,0.0206647,0.0398042,0.0161537,0.0272808
0.0213306,0.0399009,0.0380643,0.0676758,0.1310769,0.1423866
0.0168196,0.0281616,0.030256,0.0475804,0.018624,0.0294504
0.0419738,0.0557539,0.0280005,0.073626,0.018624,0.079587
0.0209762,0.034971,0.027152,0.1256422,0.0231565,0.0477737
0.0481818,0.0825836,0.051114,0.0948492,0.1131618,0.1378327
0.0174211,0.0288489,0.0171633,0.0292356,0.041802,0.053391
0.020031,0.0430264,0.0689432,0.0892857,0.0205358,0.0521236
0.0170452,0.0283227,0.0402016,0.0755808,0.0303204,0.1126355
0.0170452,0.0288167,0.0520269,0.0965677,0.0170881,0.0294504
0.0199021,0.0329948,0.0440253,0.0949996,0.0311259,0.1181131
0.0375487,0.0653773,0.0455934,0.0764508,0.1188113,0.1331498
0.0206969,0.0477629,0.040352,0.1248474,0.0209762,0.0775141
0.0202029,0.0318455,0.1220334,0.1375856,0.0169485,0.0548839
0.0173674,0.040352,0.027646,0.1344172,0.0177433,0.0489551
0.0266257,0.0532513,0.0914982,0.1237089,0.0309756,0.0908216
0.0349925,0.0474622,0.0966751,0.1236982,0.0420705,0.0772134
0.0166585,0.0294182,0.1158039,0.1321832,0.0174211,0.0322644
0.0208151,0.035057,0.0202673,0.0367002,0.038408,0.0604367
0.0242413,0.0453034,0.0249179,0.114644,0.0587612,0.0743134
0.0168626,0.0399654,0.0308359,0.134385,0.0347025,0.1194879
0.0165296,0.027936,0.0718861,0.1009176,0.026282,0.0390632
0.0174533,0.0335425,0.0326618,0.0586645,0.0310507,0.0424464
0.0187529,0.0301485,0.0460767,0.0573757,0.0969222,0.1156965
0.0163041,0.0272164,0.0170022,0.027646,0.0311796,0.0567098
0.0183877,0.0321678,0.0167766,0.0785774,0.020568,0.038902
0.0163041,0.0272379,0.0265934,0.0424786,0.0181836,0.0326726
0.0184092,0.0298049,0.0163363,0.0340473,0.026862,0.0571824
0.0182911,0.03162,0.0163363,0.0482892,0.0215884,0.0592123
0.0319744,0.101648,0.0416301,0.1067175,0.0307071,0.1114218
0.0218569,0.0344233,0.0850754,0.1145795,0.0182911,0.0445623
0.0260457,0.051941,0.0583423,0.117168,0.0490948,0.0698884
0.0161215,0.0271197,0.0168626,0.0283764,0.0265934,0.080994
0.0215776,0.0607912,0.0653988,0.0878464,0.0435742,0.0743886
0.0199773,0.0525747,0.0245528,0.1105304,0.0521236,0.0728957
0.0289241,0.0617041,0.0490948,0.0685028,0.0754841,0.0988017
0.0163685,0.0300626,0.0299015,0.0527358,0.0518014,0.0903597
0.0232424,0.0390954,0.066054,0.1254704,0.0427149,0.0580631
0.0274527,0.0427579,0.0454108,0.124246,0.0926367,0.1209701
0.0164329,0.0358732,0.0160893,0.0406742,0.0308145,0.1071364
0.0169377,0.0363136,0.0444978,0.0833569,0.0327263,0.0652377
0.0233176,0.0365928,0.0876102,0.1061805,0.0256268,0.0608234
0.0256053,0.0857198,0.0206647,0.121142,0.023092,0.1368016
0.0193973,0.0408353,0.0216958,0.1241171,0.0696628,0.0862569
0.0224154,0.0402553,0.0317059,0.0444549,0.0692654,0.1131833
0.020074,0.0365284,0.0438856,0.1127214,0.0368399,0.0482678
0.0234572,0.0471615,0.067214,0.1233223,0.0299874,0.0594916
0.0198699,0.0585034,0.0274097,0.1115829,0.0776322,0.1417744
0.0367647,0.0565701,0.0965462,0.1097463,0.0206432,0.0609845
0.0283227,0.0501796,0.1102404,0.1251482,0.0374843,0.0582671
0.0212017,0.0355188,0.0305137,0.0465171,0.0528002,0.0647329
0.0229632,0.0401909,0.028226,0.0421564,0.1192839,0.1419463
0.0530473,0.0958266,0.106449,0.141667,0.0408676,0.1257281
0.0191288,0.0448308,0.0907034,0.1354805,0.0362277,0.04888
0.0166585,0.0280434,0.0330914,0.045486,0.0617685,0.097717
0.0239513,0.0355725,0.0199773,0.0427471,0.0571931,0.1051709
0.019784,0.03133,0.0347884,0.1119051,0.0234572,0.0355725
0.0247461,0.0434023,0.0590619,0.070812,0.0463452,0.0649155
0.0488263,0.0711557,0.0944733,0.1116366,0.0588149,0.1020669
0.0246602,0.0394391,0.0267223,0.0677295,0.0344125,0.0640455
0.0168089,0.0286449,0.0582242,0.074786,0.0184307,0.106363
0.0204499,0.0440682,0.0611671,0.1348468,0.031953,0.0839262
0.0206862,0.0349388,0.0504051,0.0634655,0.078137,0.1086508
0.0254872,0.0471722,0.0678047,0.1428055,0.0620908,0.0765797
0.0510388,0.0673858,0.0377421,0.0909504,0.1124851,0.1276829
0.023425,0.0391383,0.0174855,0.0698347,0.0403305,0.1340735
0.0597064,0.0724661,0.0461519,0.1041827,0.0448415,0.0765152
0.0160893,0.0273131,0.0548409,0.0676006,0.0177648,0.040062
0.0280005,0.0389772,0.0387624,0.0581383,0.0185703,0.0392565
0.0324041,0.0498144,0.0208365,0.0881901,0.0701998,0.1256959
